timestamp,reqNum,,,,
1543757193,24,,,,4877
1543757194,9,,,,4878
1543757195,21,,,,4879
1543757196,4,,,,4880
1543757197,6,,,,4881
1543757198,29,,,,4882
1543757199,18,,,,4883
1543757200,16,,,,4884
1543757201,8,,,,4885
1543757202,46,,,,4886
1543757203,67,,,,4887
1543757204,27,,,,4888
1543757205,20,,,,4889
1543757206,17,,,,4890
1543757207,12,,,,4891
1543757208,20,,,,4892
1543757209,11,,,,4893
1543757210,5,,,,4894
1543757211,11,,,,4895
1543757212,20,,,,4896
1543757213,32,,,,4897
1543757214,33,,,,4898
1543757215,4,,,,4899
1543757216,20,,,,4900
1543757217,10,,,,4901
1543757218,42,,,,4902
1543757219,16,,,,4903
1543757220,30,,,,4904
1543757221,18,,,,4905
1543757222,7,,,,4906
1543757223,2,,,,4907
1543757224,9,,,,4908
1543757225,1,,,,4909
1543757226,25,,,,4910
1543757228,16,,,,4912
1543757229,14,,,,4913
1543757230,5,,,,4914
1543757231,18,,,,4915
1543757232,14,,,,4916
1543757233,83,,,,4917
1543757234,41,,,,4918
1543757235,67,,,,4919
1543757236,14,,,,4920
1543757237,30,,,,4921
1543757238,10,,,,4922
1543757239,12,,,,4923
1543757240,22,,,,4924
1543757241,12,,,,4925
1543757242,2,,,,4926
1543757243,21,,,,4927
1543757244,18,,,,4928
1543757245,36,,,,4929
1543757246,12,,,,4930
1543757247,14,,,,4931
1543757248,6,,,,4932
1543757249,24,,,,4933
1543757250,38,,,,4934
1543757251,28,,,,4935
1543757252,14,,,,4936
1543757253,17,,,,4937
1543757254,3,,,,4938
1543757255,8,,,,4939
1543757256,16,,,,4940
1543757257,15,,,,4941
1543757258,2,,,,4942
1543757259,5,,,,4943
1543757260,20,,,,4944
1543757261,8,,,,4945
1543757262,17,,,,4946
1543757263,26,,,,4947
1543757264,32,,,,4948
1543757265,16,,,,4949
1543757266,57,,,,4950
1543757267,2,,,,4951
1543757268,52,,,,4952
1543757269,6,,,,4953
1543757270,5,,,,4954
1543757271,68,,,,4955
1543757272,7,,,,4956
1543757273,1,,,,4957
1543757274,25,,,,4958
1543757275,20,,,,4959
1543757276,40,,,,4960
1543757277,3,,,,4961
1543757278,31,,,,4962
1543757279,22,,,,4963
1543757280,19,,,,4964
1543757282,23,,,,4966
1543757283,7,,,,4967
1543757284,39,,,,4968
1543757286,34,,,,4970
1543757287,10,,,,4971
1543757288,6,,,,4972
1543757289,30,,,,4973
1543757290,4,,,,4974
1543757291,13,,,,4975
1543757292,11,,,,4976
1543757293,15,,,,4977
1543757294,38,,,,4978
1543757295,29,,,,4979
1543757297,6,,,,4981
1543757298,11,,,,4982
1543757299,10,,,,4983
1543757300,2,,,,4984
1543757301,55,,,,4985
1543757302,1,,,,4986
1543757303,2,,,,4987
1543757304,65,,,,4988
1543757305,57,,,,4989
1543757306,40,,,,4990
1543757307,25,,,,4991
1543757308,7,,,,4992
1543757309,27,,,,4993
1543757310,48,,,,4994
1543757311,18,,,,4995
1543757312,22,,,,4996
1543757313,26,,,,4997
1543757314,11,,,,4998
1543757315,2,,,,4999
1543757316,33,,,,5000
1543757318,2,,,,5002
1543757320,28,,,,5004
1543757321,2,,,,5005
1543757322,41,,,,5006
1543757323,8,,,,5007
1543757324,16,,,,5008
1543757325,60,,,,5009
1543757326,13,,,,5010
1543757327,46,,,,5011
1543757328,5,,,,5012
1543757329,24,,,,5013
1543757330,4,,,,5014
1543757331,40,,,,5015
1543757332,4,,,,5016
1543757333,30,,,,5017
1543757334,33,,,,5018
1543757335,60,,,,5019
1543757336,21,,,,5020
1543757337,86,,,,5021
1543757338,11,,,,5022
1543757339,11,,,,5023
1543757340,25,,,,5024
1543757341,20,,,,5025
1543757342,107,,,,5026
1543757343,42,,,,5027
1543757344,19,,,,5028
1543757345,49,,,,5029
1543757346,65,,,,5030
1543757347,14,,,,5031
1543757348,58,,,,5032
1543757349,16,,,,5033
1543757350,25,,,,5034
1543757351,15,,,,5035
1543757352,89,,,,5036
1543757353,7,,,,5037
1543757354,16,,,,5038
1543757355,33,,,,5039
1543757356,12,,,,5040
1543757357,13,,,,5041
1543757358,26,,,,5042
1543757359,14,,,,5043
1543757360,29,,,,5044
1543757361,26,,,,5045
1543757362,5,,,,5046
1543757363,28,,,,5047
1543757364,4,,,,5048
1543757365,36,,,,5049
1543757366,8,,,,5050
1543757367,47,,,,5051
1543757368,8,,,,5052
1543757369,2,,,,5053
1543757370,58,,,,5054
1543757371,46,,,,5055
1543757372,11,,,,5056
1543757373,31,,,,5057
1543757374,37,,,,5058
1543757375,4,,,,5059
1543757376,46,,,,5060
1543757377,21,,,,5061
1543757378,16,,,,5062
1543757379,18,,,,5063
1543757380,5,,,,5064
1543757381,8,,,,5065
1543757382,12,,,,5066
1543757383,6,,,,5067
1543757385,23,,,,5069
1543757386,30,,,,5070
1543757387,8,,,,5071
1543757388,3,,,,5072
1543757389,51,,,,5073
1543757390,5,,,,5074
1543757391,107,,,,5075
1543757392,17,,,,5076
1543757393,6,,,,5077
1543757394,11,,,,5078
1543757395,3,,,,5079
1543757396,21,,,,5080
1543757397,4,,,,5081
1543757398,2,,,,5082
1543757399,2,,,,5083
1543757400,2,,,,5084
1543757401,10,,,,5085
1543757402,37,,,,5086
1543757403,1,,,,5087
1543757404,28,,,,5088
1543757405,33,,,,5089
1543757406,43,,,,5090
1543757407,35,,,,5091
1543757408,10,,,,5092
1543757409,73,,,,5093
1543757410,45,,,,5094
1543757411,25,,,,5095
1543757412,192,,,,5096
1543757413,47,,,,5097
1543757414,59,,,,5098
1543757415,45,,,,5099
1543757416,94,,,,5100
1543757417,116,,,,5101
1543757418,176,,,,5102
1543757419,78,,,,5103
1543757420,59,,,,5104
1543757421,104,,,,5105
1543757422,85,,,,5106
1543757423,87,,,,5107
1543757424,191,,,,5108
1543757425,69,,,,5109
1543757426,71,,,,5110
1543757427,87,,,,5111
1543757428,107,,,,5112
1543757429,67,,,,5113
1543757430,148,,,,5114
1543757431,131,,,,5115
1543757432,76,,,,5116
1543757433,57,,,,5117
1543757434,77,,,,5118
1543757435,143,,,,5119
1543757436,128,,,,5120
1543757437,85,,,,5121
1543757438,127,,,,5122
1543757439,49,,,,5123
1543757440,40,,,,5124
1543757441,56,,,,5125
1543757442,92,,,,5126
1543757443,101,,,,5127
1543757444,32,,,,5128
1543757445,76,,,,5129
1543757446,50,,,,5130
1543757447,38,,,,5131
1543757448,30,,,,5132
1543757449,15,,,,5133
1543757450,18,,,,5134
1543757451,20,,,,5135
1543757452,18,,,,5136
1543757453,24,,,,5137
1543757454,14,,,,5138
1543757455,11,,,,5139
1543757456,18,,,,5140
1543757457,15,,,,5141
1543757458,17,,,,5142
1543757459,35,,,,5143
1543757460,12,,,,5144
1543757461,28,,,,5145
1543757462,14,,,,5146
1543757463,31,,,,5147
1543757464,33,,,,5148
1543757465,41,,,,5149
1543757466,8,,,,5150
1543757467,17,,,,5151
1543757468,17,,,,5152
1543757469,12,,,,5153
1543757470,50,,,,5154
1543757471,23,,,,5155
1543757472,8,,,,5156
1543757473,9,,,,5157
1543757474,17,,,,5158
1543757475,28,,,,5159
1543757476,18,,,,5160
1543757477,17,,,,5161
1543757478,24,,,,5162
1543757479,28,,,,5163
1543757480,16,,,,5164
1543757481,6,,,,5165
1543757482,10,,,,5166
1543757483,24,,,,5167
1543757484,25,,,,5168
1543757485,48,,,,5169
1543757486,7,,,,5170
1543757487,20,,,,5171
1543757488,4,,,,5172
1543757489,21,,,,5173
1543757490,21,,,,5174
1543757491,8,,,,5175
1543757492,12,,,,5176
1543757493,40,,,,5177
1543757494,18,,,,5178
1543757495,29,,,,5179
1543757496,37,,,,5180
1543757497,17,,,,5181
1543757498,1,,,,5182
1543757499,22,,,,5183
1543757500,26,,,,5184
1543757501,67,,,,5185
1543757502,13,,,,5186
1543757503,18,,,,5187
1543757504,9,,,,5188
1543757505,7,,,,5189
1543757506,31,,,,5190
1543757507,2,,,,5191
1543757508,29,,,,5192
1543757509,18,,,,5193
1543757510,10,,,,5194
1543757511,24,,,,5195
1543757512,9,,,,5196
1543757513,2,,,,5197
1543757514,17,,,,5198
1543757515,43,,,,5199
1543757516,20,,,,5200
1543757517,19,,,,5201
1543757518,3,,,,5202
1543757519,45,,,,5203
1543757520,8,,,,5204
1543757521,39,,,,5205
1543757522,5,,,,5206
1543757523,1,,,,5207
1543757524,18,,,,5208
1543757525,8,,,,5209
1543757526,55,,,,5210
1543757527,11,,,,5211
1543757528,49,,,,5212
1543757530,32,,,,5214
1543757531,13,,,,5215
1543757532,52,,,,5216
1543757533,31,,,,5217
1543757534,21,,,,5218
1543757535,18,,,,5219
1543757536,10,,,,5220
1543757537,29,,,,5221
1543757538,44,,,,5222
1543757539,4,,,,5223
1543757540,28,,,,5224
1543757541,30,,,,5225
1543757542,16,,,,5226
1543757543,41,,,,5227
1543757544,105,,,,5228
1543757545,27,,,,5229
1543757546,23,,,,5230
1543757547,18,,,,5231
1543757548,13,,,,5232
1543757549,74,,,,5233
1543757550,64,,,,5234
1543757551,20,,,,5235
1543757552,32,,,,5236
1543757553,29,,,,5237
1543757554,8,,,,5238
1543757555,3,,,,5239
1543757556,9,,,,5240
1543757557,13,,,,5241
1543757558,3,,,,5242
1543757559,20,,,,5243
1543757560,31,,,,5244
1543757561,6,,,,5245
1543757562,2,,,,5246
1543757563,38,,,,5247
1543757564,36,,,,5248
1543757565,50,,,,5249
1543757566,1,,,,5250
1543757567,19,,,,5251
1543757568,21,,,,5252
1543757569,15,,,,5253
1543757570,5,,,,5254
1543757572,8,,,,5256
1543757573,18,,,,5257
1543757575,53,,,,5259
1543757576,1,,,,5260
1543757577,14,,,,5261
1543757578,5,,,,5262
1543757580,60,,,,5264
1543757581,7,,,,5265
1543757582,158,,,,5266
1543757583,29,,,,5267
1543757584,12,,,,5268
1543757585,6,,,,5269
1543757586,54,,,,5270
1543757587,2,,,,5271
1543757588,26,,,,5272
1543757589,18,,,,5273
1543757590,34,,,,5274
1543757591,1,,,,5275
1543757592,17,,,,5276
1543757593,14,,,,5277
1543757595,49,,,,5279
1543757596,2,,,,5280
1543757597,1,,,,5281
1543757598,46,,,,5282
1543757599,47,,,,5283
1543757600,16,,,,5284
1543757601,25,,,,5285
1543757603,59,,,,5287
1543757604,13,,,,5288
1543757605,17,,,,5289
1543757606,3,,,,5290
1543757607,16,,,,5291
1543757608,5,,,,5292
1543757609,39,,,,5293
1543757610,1,,,,5294
1543757611,28,,,,5295
1543757612,29,,,,5296
1543757613,18,,,,5297
1543757614,58,,,,5298
1543757615,12,,,,5299
1543757617,1,,,,5301
1543757618,59,,,,5302
1543757619,11,,,,5303
1543757620,24,,,,5304
1543757621,4,,,,5305
1543757622,5,,,,5306
1543757623,3,,,,5307
1543757624,28,,,,5308
1543757625,8,,,,5309
1543757626,5,,,,5310
1543757627,27,,,,5311
1543757629,14,,,,5313
1543757630,21,,,,5314
1543757631,26,,,,5315
1543757632,15,,,,5316
1543757633,60,,,,5317
1543757634,48,,,,5318
1543757635,19,,,,5319
1543757636,5,,,,5320
1543757639,11,,,,5323
1543757640,26,,,,5324
1543757641,19,,,,5325
1543757642,57,,,,5326
1543757643,17,,,,5327
1543757644,29,,,,5328
1543757645,10,,,,5329
1543757648,26,,,,5332
1543757649,55,,,,5333
1543757650,23,,,,5334
1543757651,39,,,,5335
1543757652,27,,,,5336
1543757653,17,,,,5337
1543757655,16,,,,5339
1543757656,37,,,,5340
1543757657,12,,,,5341
1543757658,15,,,,5342
1543757659,13,,,,5343
1543757660,170,,,,5344
1543757661,1,,,,5345
1543757662,1,,,,5346
1543757664,35,,,,5348
1543757665,35,,,,5349
1543757666,46,,,,5350
1543757667,4,,,,5351
1543757668,41,,,,5352
1543757669,10,,,,5353
1543757670,19,,,,5354
1543757671,8,,,,5355
1543757672,27,,,,5356
1543757673,7,,,,5357
1543757674,4,,,,5358
1543757675,11,,,,5359
1543757676,45,,,,5360
1543757677,20,,,,5361
1543757678,54,,,,5362
1543757679,22,,,,5363
1543757680,8,,,,5364
1543757681,27,,,,5365
1543757682,38,,,,5366
1543757683,38,,,,5367
1543757684,3,,,,5368
1543757685,50,,,,5369
1543757686,1,,,,5370
1543757687,22,,,,5371
1543757688,17,,,,5372
1543757689,13,,,,5373
1543757691,57,,,,5375
1543757692,23,,,,5376
1543757693,3,,,,5377
1543757694,28,,,,5378
1543757695,2,,,,5379
1543757696,55,,,,5380
1543757697,75,,,,5381
1543757698,14,,,,5382
1543757699,10,,,,5383
1543757700,44,,,,5384
1543757701,5,,,,5385
1543757702,75,,,,5386
1543757703,31,,,,5387
1543757704,12,,,,5388
1543757705,13,,,,5389
1543757706,9,,,,5390
1543757707,9,,,,5391
1543757708,16,,,,5392
1543757709,13,,,,5393
1543757710,6,,,,5394
1543757711,58,,,,5395
1543757712,152,,,,5396
1543757713,67,,,,5397
1543757714,87,,,,5398
1543757715,51,,,,5399
1543757716,61,,,,5400
1543757717,174,,,,5401
1543757718,145,,,,5402
1543757719,57,,,,5403
1543757720,96,,,,5404
1543757721,90,,,,5405
1543757722,62,,,,5406
1543757723,122,,,,5407
1543757724,151,,,,5408
1543757725,67,,,,5409
1543757726,78,,,,5410
1543757727,87,,,,5411
1543757728,97,,,,5412
1543757729,108,,,,5413
1543757730,85,,,,5414
1543757731,149,,,,5415
1543757732,75,,,,5416
1543757733,77,,,,5417
1543757734,98,,,,5418
1543757735,73,,,,5419
1543757736,110,,,,5420
1543757737,154,,,,5421
1543757738,93,,,,5422
1543757739,52,,,,5423
1543757740,56,,,,5424
1543757741,79,,,,5425
1543757742,65,,,,5426
1543757743,45,,,,5427
1543757744,52,,,,5428
1543757745,79,,,,5429
1543757746,57,,,,5430
1543757747,16,,,,5431
1543757748,89,,,,5432
1543757749,30,,,,5433
1543757750,28,,,,5434
1543757751,12,,,,5435
1543757752,8,,,,5436
1543757753,15,,,,5437
1543757754,13,,,,5438
1543757755,17,,,,5439
1543757756,19,,,,5440
1543757757,14,,,,5441
1543757758,14,,,,5442
1543757759,15,,,,5443
1543757760,7,,,,5444
1543757761,8,,,,5445
1543757762,39,,,,5446
1543757763,28,,,,5447
1543757764,12,,,,5448
1543757765,19,,,,5449
1543757766,6,,,,5450
1543757767,6,,,,5451
1543757768,6,,,,5452
1543757769,6,,,,5453
1543757770,9,,,,5454
1543757771,26,,,,5455
1543757772,29,,,,5456
1543757773,62,,,,5457
1543757774,74,,,,5458
1543757775,9,,,,5459
1543757776,11,,,,5460
1543757777,17,,,,5461
1543757778,37,,,,5462
1543757779,30,,,,5463
1543757780,8,,,,5464
1543757781,20,,,,5465
1543757782,27,,,,5466
1543757783,7,,,,5467
1543757784,12,,,,5468
1543757785,21,,,,5469
1543757786,9,,,,5470
1543757787,22,,,,5471
1543757788,25,,,,5472
1543757789,56,,,,5473
1543757790,14,,,,5474
1543757791,12,,,,5475
1543757792,3,,,,5476
1543757793,9,,,,5477
1543757794,18,,,,5478
1543757795,8,,,,5479
1543757796,5,,,,5480
1543757797,12,,,,5481
1543757798,1,,,,5482
1543757800,15,,,,5484
1543757801,5,,,,5485
1543757802,11,,,,5486
1543757803,17,,,,5487
1543757804,105,,,,5488
1543757805,15,,,,5489
1543757806,91,,,,5490
1543757807,12,,,,5491
1543757808,7,,,,5492
1543757809,5,,,,5493
1543757810,54,,,,5494
1543757811,18,,,,5495
1543757812,23,,,,5496
1543757814,38,,,,5498
1543757815,15,,,,5499
1543757816,7,,,,5500
1543757818,19,,,,5502
1543757819,30,,,,5503
1543757820,18,,,,5504
1543757821,56,,,,5505
1543757822,14,,,,5506
1543757823,13,,,,5507
1543757825,17,,,,5509
1543757826,7,,,,5510
1543757827,11,,,,5511
1543757829,17,,,,5513
1543757831,10,,,,5515
1543757832,4,,,,5516
1543757834,22,,,,5518
1543757835,8,,,,5519
1543757836,25,,,,5520
1543757837,18,,,,5521
1543757838,10,,,,5522
1543757841,19,,,,5525
1543757842,3,,,,5526
1543757843,2,,,,5527
1543757844,15,,,,5528
1543757845,18,,,,5529
1543757846,98,,,,5530
1543757847,57,,,,5531
1543757848,7,,,,5532
1543757849,3,,,,5533
1543757850,43,,,,5534
1543757851,42,,,,5535
1543757852,67,,,,5536
1543757853,10,,,,5537
1543757854,43,,,,5538
1543757855,7,,,,5539
1543757858,9,,,,5542
1543757859,3,,,,5543
1543757860,3,,,,5544
1543757861,8,,,,5545
1543757862,7,,,,5546
1543757863,52,,,,5547
1543757864,3,,,,5548
1543757865,6,,,,5549
1543757866,4,,,,5550
1543757867,30,,,,5551
1543757868,5,,,,5552
1543757869,12,,,,5553
1543757871,4,,,,5555
1543757872,3,,,,5556
1543757876,10,,,,5560
1543757877,5,,,,5561
1543757878,209,,,,5562
1543757879,11,,,,5563
1543757880,9,,,,5564
1543757881,25,,,,5565
1543757882,54,,,,5566
1543757883,73,,,,5567
1543757884,42,,,,5568
1543757885,16,,,,5569
1543757886,9,,,,5570
1543757887,2,,,,5571
1543757888,15,,,,5572
1543757889,8,,,,5573
1543757890,3,,,,5574
1543757891,2,,,,5575
1543757892,17,,,,5576
1543757893,38,,,,5577
1543757894,23,,,,5578
1543757895,6,,,,5579
1543757896,7,,,,5580
1543757898,25,,,,5582
1543757899,9,,,,5583
1543757900,12,,,,5584
1543757901,19,,,,5585
1543757902,47,,,,5586
1543757903,1,,,,5587
1543757904,13,,,,5588
1543757905,3,,,,5589
1543757906,4,,,,5590
1543757907,3,,,,5591
1543757908,8,,,,5592
1543757909,138,,,,5593
1543757910,2,,,,5594
1543757911,43,,,,5595
1543757912,43,,,,5596
1543757913,13,,,,5597
1543757914,60,,,,5598
1543757915,14,,,,5599
1543757916,57,,,,5600
1543757917,12,,,,5601
1543757918,11,,,,5602
1543757919,19,,,,5603
1543757920,24,,,,5604
1543757921,29,,,,5605
1543757922,50,,,,5606
1543757923,13,,,,5607
1543757924,14,,,,5608
1543757925,17,,,,5609
1543757926,43,,,,5610
1543757927,101,,,,5611
1543757928,1,,,,5612
1543757929,10,,,,5613
1543757931,41,,,,5615
1543757932,3,,,,5616
1543757933,14,,,,5617
1543757934,47,,,,5618
1543757935,52,,,,5619
1543757936,22,,,,5620
1543757937,30,,,,5621
1543757939,36,,,,5623
1543757940,6,,,,5624
1543757941,54,,,,5625
1543757942,32,,,,5626
1543757943,82,,,,5627
1543757944,26,,,,5628
1543757945,8,,,,5629
1543757946,62,,,,5630
1543757947,2,,,,5631
1543757948,73,,,,5632
1543757949,6,,,,5633
1543757950,23,,,,5634
1543757951,6,,,,5635
1543757952,32,,,,5636
1543757953,2,,,,5637
1543757954,22,,,,5638
1543757955,14,,,,5639
1543757956,41,,,,5640
1543757957,11,,,,5641
1543757958,4,,,,5642
1543757959,12,,,,5643
1543757960,22,,,,5644
1543757961,7,,,,5645
1543757962,38,,,,5646
1543757963,37,,,,5647
1543757964,56,,,,5648
1543757965,9,,,,5649
1543757966,47,,,,5650
1543757967,13,,,,5651
1543757968,75,,,,5652
1543757969,8,,,,5653
1543757970,32,,,,5654
1543757971,42,,,,5655
1543757972,54,,,,5656
1543757973,5,,,,5657
1543757974,86,,,,5658
1543757975,2,,,,5659
1543757976,32,,,,5660
1543757977,3,,,,5661
1543757978,18,,,,5662
1543757979,31,,,,5663
1543757980,11,,,,5664
1543757981,15,,,,5665
1543757982,24,,,,5666
1543757983,22,,,,5667
1543757984,5,,,,5668
1543757985,12,,,,5669
1543757986,31,,,,5670
1543757987,8,,,,5671
1543757988,47,,,,5672
1543757989,35,,,,5673
1543757990,6,,,,5674
1543757991,44,,,,5675
1543757992,24,,,,5676
1543757993,6,,,,5677
1543757994,61,,,,5678
1543757995,96,,,,5679
1543757996,61,,,,5680
1543757997,89,,,,5681
1543757998,31,,,,5682
1543757999,5,,,,5683
1543758000,4,,,,5684
1543758001,23,,,,5685
1543758002,36,,,,5686
1543758003,7,,,,5687
1543758004,28,,,,5688
1543758005,8,,,,5689
1543758006,37,,,,5690
1543758007,10,,,,5691
1543758008,10,,,,5692
1543758009,61,,,,5693
1543758010,35,,,,5694
1543758011,102,,,,5695
1543758012,93,,,,5696
1543758013,51,,,,5697
1543758014,106,,,,5698
1543758015,69,,,,5699
1543758016,101,,,,5700
1543758017,102,,,,5701
1543758018,104,,,,5702
1543758019,101,,,,5703
1543758020,88,,,,5704
1543758021,76,,,,5705
1543758022,113,,,,5706
1543758023,103,,,,5707
1543758024,80,,,,5708
1543758025,105,,,,5709
1543758026,106,,,,5710
1543758027,81,,,,5711
1543758028,75,,,,5712
1543758029,106,,,,5713
1543758030,123,,,,5714
1543758031,84,,,,5715
1543758032,97,,,,5716
1543758033,112,,,,5717
1543758034,71,,,,5718
1543758035,69,,,,5719
1543758036,83,,,,5720
1543758037,128,,,,5721
1543758038,140,,,,5722
1543758039,130,,,,5723
1543758040,88,,,,5724
1543758041,21,,,,5725
1543758042,38,,,,5726
1543758043,80,,,,5727
1543758044,45,,,,5728
1543758045,25,,,,5729
1543758046,30,,,,5730
1543758047,25,,,,5731
1543758048,34,,,,5732
1543758049,23,,,,5733
1543758050,3,,,,5734
1543758051,23,,,,5735
1543758052,38,,,,5736
1543758053,63,,,,5737
1543758054,8,,,,5738
1543758055,39,,,,5739
1543758056,16,,,,5740
1543758057,16,,,,5741
1543758058,8,,,,5742
1543758059,18,,,,5743
1543758060,12,,,,5744
1543758061,8,,,,5745
1543758062,16,,,,5746
1543758063,21,,,,5747
1543758064,14,,,,5748
1543758065,22,,,,5749
1543758066,40,,,,5750
1543758067,19,,,,5751
1543758068,43,,,,5752
1543758069,28,,,,5753
1543758070,41,,,,5754
1543758071,18,,,,5755
1543758072,11,,,,5756
1543758073,1,,,,5757
1543758074,14,,,,5758
1543758075,10,,,,5759
1543758076,11,,,,5760
1543758077,5,,,,5761
1543758078,21,,,,5762
1543758079,8,,,,5763
1543758080,24,,,,5764
1543758081,21,,,,5765
1543758082,35,,,,5766
1543758083,11,,,,5767
1543758084,25,,,,5768
1543758085,33,,,,5769
1543758086,46,,,,5770
1543758087,42,,,,5771
1543758088,7,,,,5772
1543758089,24,,,,5773
1543758090,23,,,,5774
1543758091,24,,,,5775
1543758092,15,,,,5776
1543758093,12,,,,5777
1543758094,16,,,,5778
1543758095,6,,,,5779
1543758096,28,,,,5780
1543758097,42,,,,5781
1543758098,25,,,,5782
1543758099,9,,,,5783
1543758100,44,,,,5784
1543758101,72,,,,5785
1543758102,20,,,,5786
1543758103,8,,,,5787
1543758104,31,,,,5788
1543758105,50,,,,5789
1543758106,32,,,,5790
1543758107,13,,,,5791
1543758108,3,,,,5792
1543758109,53,,,,5793
1543758110,6,,,,5794
1543758111,31,,,,5795
1543758112,21,,,,5796
1543758113,21,,,,5797
1543758114,14,,,,5798
1543758115,18,,,,5799
1543758116,19,,,,5800
1543758117,9,,,,5801
1543758118,47,,,,5802
1543758119,1,,,,5803
1543758120,25,,,,5804
1543758121,23,,,,5805
1543758122,13,,,,5806
1543758123,41,,,,5807
1543758124,23,,,,5808
1543758125,3,,,,5809
1543758126,23,,,,5810
1543758127,73,,,,5811
1543758128,26,,,,5812
1543758129,57,,,,5813
1543758130,27,,,,5814
1543758131,94,,,,5815
1543758132,55,,,,5816
1543758133,10,,,,5817
1543758134,71,,,,5818
1543758135,13,,,,5819
1543758136,8,,,,5820
1543758137,4,,,,5821
1543758138,72,,,,5822
1543758139,23,,,,5823
1543758140,11,,,,5824
1543758141,29,,,,5825
1543758142,48,,,,5826
1543758143,41,,,,5827
1543758144,18,,,,5828
1543758145,22,,,,5829
1543758146,14,,,,5830
1543758147,35,,,,5831
1543758148,5,,,,5832
1543758149,44,,,,5833
1543758150,14,,,,5834
1543758151,29,,,,5835
1543758152,1,,,,5836
1543758153,49,,,,5837
1543758154,9,,,,5838
1543758155,15,,,,5839
1543758156,13,,,,5840
1543758157,6,,,,5841
1543758158,25,,,,5842
1543758159,32,,,,5843
1543758160,10,,,,5844
1543758161,69,,,,5845
1543758162,22,,,,5846
1543758163,4,,,,5847
1543758164,14,,,,5848
1543758165,36,,,,5849
1543758166,12,,,,5850
1543758167,7,,,,5851
1543758168,40,,,,5852
1543758169,43,,,,5853
1543758170,4,,,,5854
1543758171,38,,,,5855
1543758172,28,,,,5856
1543758173,65,,,,5857
1543758174,18,,,,5858
1543758175,6,,,,5859
1543758176,69,,,,5860
1543758177,57,,,,5861
1543758178,21,,,,5862
1543758179,26,,,,5863
1543758180,20,,,,5864
1543758181,64,,,,5865
1543758182,54,,,,5866
1543758183,29,,,,5867
1543758184,26,,,,5868
1543758185,20,,,,5869
1543758186,39,,,,5870
1543758187,32,,,,5871
1543758188,41,,,,5872
1543758189,19,,,,5873
1543758190,2,,,,5874
1543758191,48,,,,5875
1543758192,12,,,,5876
1543758193,24,,,,5877
1543758194,25,,,,5878
1543758195,63,,,,5879
1543758196,59,,,,5880
1543758197,60,,,,5881
1543758198,32,,,,5882
1543758199,20,,,,5883
1543758200,4,,,,5884
1543758201,58,,,,5885
1543758202,38,,,,5886
1543758203,42,,,,5887
1543758204,90,,,,5888
1543758205,47,,,,5889
1543758206,49,,,,5890
1543758207,48,,,,5891
1543758208,49,,,,5892
1543758209,45,,,,5893
1543758210,7,,,,5894
1543758211,21,,,,5895
1543758212,10,,,,5896
1543758213,40,,,,5897
1543758215,18,,,,5899
1543758216,2,,,,5900
1543758217,31,,,,5901
1543758218,4,,,,5902
1543758219,35,,,,5903
1543758220,37,,,,5904
1543758221,16,,,,5905
1543758222,11,,,,5906
1543758224,52,,,,5908
1543758225,28,,,,5909
1543758226,25,,,,5910
1543758227,56,,,,5911
1543758228,51,,,,5912
1543758229,15,,,,5913
1543758230,32,,,,5914
1543758231,57,,,,5915
1543758232,22,,,,5916
1543758233,68,,,,5917
1543758234,1,,,,5918
1543758235,58,,,,5919
1543758236,22,,,,5920
1543758237,10,,,,5921
1543758238,9,,,,5922
1543758239,42,,,,5923
1543758240,68,,,,5924
1543758241,4,,,,5925
1543758242,3,,,,5926
1543758243,24,,,,5927
1543758244,8,,,,5928
1543758245,23,,,,5929
1543758246,3,,,,5930
1543758247,28,,,,5931
1543758248,42,,,,5932
1543758249,1,,,,5933
1543758250,63,,,,5934
1543758251,40,,,,5935
1543758252,2,,,,5936
1543758253,42,,,,5937
1543758254,31,,,,5938
1543758255,62,,,,5939
1543758256,57,,,,5940
1543758257,10,,,,5941
1543758258,12,,,,5942
1543758259,8,,,,5943
1543758260,3,,,,5944
1543758261,57,,,,5945
1543758262,25,,,,5946
1543758263,13,,,,5947
1543758264,24,,,,5948
1543758265,28,,,,5949
1543758266,61,,,,5950
1543758267,2,,,,5951
1543758268,18,,,,5952
1543758269,46,,,,5953
1543758270,39,,,,5954
1543758271,78,,,,5955
1543758272,34,,,,5956
1543758273,21,,,,5957
1543758274,52,,,,5958
1543758275,5,,,,5959
1543758276,56,,,,5960
1543758277,8,,,,5961
1543758278,51,,,,5962
1543758279,40,,,,5963
1543758280,1,,,,5964
1543758281,34,,,,5965
1543758282,12,,,,5966
1543758283,25,,,,5967
1543758284,33,,,,5968
1543758285,23,,,,5969
1543758286,7,,,,5970
1543758287,29,,,,5971
1543758288,10,,,,5972
1543758289,6,,,,5973
1543758290,2,,,,5974
1543758291,19,,,,5975
1543758292,28,,,,5976
1543758293,41,,,,5977
1543758294,10,,,,5978
1543758295,11,,,,5979
1543758296,31,,,,5980
1543758297,29,,,,5981
1543758298,46,,,,5982
1543758299,5,,,,5983
1543758300,23,,,,5984
1543758301,51,,,,5985
1543758302,60,,,,5986
1543758303,45,,,,5987
1543758304,7,,,,5988
1543758305,9,,,,5989
1543758306,76,,,,5990
1543758307,8,,,,5991
1543758308,52,,,,5992
1543758309,75,,,,5993
