StartTime,EndTime,Latency,Success,RequestType,Content
1543797220,1543797226,5542,false
1543797226,1543797226,87,false
1543797226,1543797229,2770,false
1543797229,1543797232,3068,false
1543797232,1543797232,101,false
1543797232,1543797232,84,false
1543797232,1543797232,82,false
1543797232,1543797232,102,false
1543797232,1543797232,84,false
1543797232,1543797232,78,false
1543797232,1543797232,97,false
1543797232,1543797232,93,false
1543797232,1543797233,97,false
1543797233,1543797233,87,false
1543797233,1543797233,84,false
1543797233,1543797233,97,false
1543797233,1543797233,78,false
1543797233,1543797233,86,false
1543797233,1543797233,92,false
1543797233,1543797233,69,false
1543797233,1543797233,83,false
1543797233,1543797233,92,false
1543797233,1543797233,80,false
1543797233,1543797234,86,false
1543797234,1543797234,76,false
1543797234,1543797234,84,false
1543797234,1543797234,86,false
1543797234,1543797234,87,false
1543797234,1543797234,85,false
1543797234,1543797234,81,false
1543797234,1543797234,77,false
1543797234,1543797234,81,false
1543797234,1543797234,79,false
1543797234,1543797234,82,false
1543797234,1543797234,83,false
1543797234,1543797235,84,false
1543797235,1543797235,76,false
1543797235,1543797235,96,false
1543797235,1543797235,85,false
1543797235,1543797235,105,false
1543797235,1543797235,86,false
1543797235,1543797235,80,false
1543797235,1543797235,88,false
1543797235,1543797235,97,false
1543797235,1543797235,91,false
1543797235,1543797235,81,false
1543797235,1543797235,90,false
1543797235,1543797236,83,false
1543797236,1543797236,90,false
1543797236,1543797236,81,false
1543797236,1543797236,86,false
1543797236,1543797236,95,false
1543797236,1543797236,87,false
1543797236,1543797236,76,false
1543797236,1543797236,73,false
1543797236,1543797236,78,false
1543797236,1543797236,92,false
1543797236,1543797236,81,false
1543797236,1543797236,87,false
1543797236,1543797237,77,false
1543797237,1543797237,85,false
1543797237,1543797237,78,false
1543797237,1543797237,80,false
1543797237,1543797237,82,false
1543797237,1543797237,74,false
1543797237,1543797237,76,false
1543797237,1543797237,81,false
1543797237,1543797237,84,false
1543797237,1543797237,81,false
1543797237,1543797237,75,false
1543797237,1543797237,78,false
1543797237,1543797238,73,false
1543797238,1543797238,75,false
1543797238,1543797238,78,false
1543797238,1543797238,105,false
1543797238,1543797238,78,false
1543797238,1543797238,84,false
1543797238,1543797238,78,false
1543797238,1543797238,78,false
1543797238,1543797238,79,false
1543797238,1543797238,85,false
1543797238,1543797238,110,false
1543797238,1543797238,84,false
1543797238,1543797239,91,false
1543797239,1543797239,80,false
1543797239,1543797239,87,false
1543797239,1543797239,85,false
1543797239,1543797239,81,false
1543797239,1543797239,87,false
1543797239,1543797239,69,false
1543797239,1543797239,77,false
1543797239,1543797239,84,false
1543797239,1543797239,87,false
1543797239,1543797239,92,false
1543797239,1543797239,77,false
1543797239,1543797240,90,false
1543797240,1543797240,76,false
1543797240,1543797240,81,false
1543797240,1543797240,82,false
1543797240,1543797240,79,false
1543797240,1543797240,78,false
1543797240,1543797240,71,false
1543797240,1543797240,86,false
1543797240,1543797240,85,false
1543797240,1543797240,75,false
1543797240,1543797240,73,false
1543797240,1543797240,75,false
1543797240,1543797240,79,false
1543797240,1543797241,83,false
1543797241,1543797241,75,false
1543797241,1543797241,73,false
1543797241,1543797241,79,false
1543797241,1543797241,78,false
1543797241,1543797241,83,false
1543797241,1543797241,71,false
1543797241,1543797241,79,false
1543797241,1543797241,76,false
1543797241,1543797241,75,false
1543797241,1543797241,84,false
1543797241,1543797241,73,false
1543797241,1543797241,81,false
1543797241,1543797242,78,false
1543797242,1543797242,74,false
1543797242,1543797242,83,false
1543797242,1543797242,80,false
1543797242,1543797242,78,false
1543797242,1543797242,78,false
1543797242,1543797242,85,false
1543797242,1543797242,81,false
1543797242,1543797242,73,false
1543797242,1543797242,77,false
1543797242,1543797242,81,false
1543797242,1543797242,92,false
1543797242,1543797243,79,false
1543797243,1543797243,74,false
1543797243,1543797243,89,false
1543797243,1543797243,71,false
1543797243,1543797243,80,false
1543797243,1543797243,87,false
1543797243,1543797243,72,false
1543797243,1543797243,73,false
1543797243,1543797243,80,false
1543797243,1543797243,86,false
1543797243,1543797243,80,false
1543797243,1543797243,75,false
1543797243,1543797243,75,false
1543797243,1543797244,72,false
1543797244,1543797244,81,false
1543797244,1543797244,86,false
1543797244,1543797244,84,false
1543797244,1543797244,67,false
