StartTime,EndTime,Latency,Success,RequestType,Content
1543747307,1543747309,1823,false
1543747309,1543747309,92,false
1543747309,1543747309,83,false
1543747309,1543747309,94,false
1543747309,1543747309,92,false
1543747309,1543747310,85,false
1543747310,1543747310,82,false
1543747310,1543747310,77,false
1543747310,1543747310,74,false
1543747310,1543747310,78,false
1543747310,1543747310,77,false
1543747310,1543747310,90,false
1543747310,1543747310,75,false
1543747310,1543747310,88,false
1543747310,1543747310,71,false
1543747310,1543747310,84,false
1543747310,1543747310,77,false
1543747310,1543747310,75,false
1543747310,1543747311,109,false
1543747311,1543747311,77,false
1543747311,1543747311,82,false
1543747311,1543747311,100,false
1543747311,1543747311,77,false
1543747311,1543747311,87,false
1543747311,1543747311,81,false
1543747311,1543747311,77,false
1543747311,1543747311,97,false
1543747311,1543747311,83,false
1543747311,1543747311,94,false
1543747311,1543747312,72,false
1543747312,1543747312,71,false
1543747312,1543747312,79,false
1543747312,1543747312,77,false
1543747312,1543747312,68,false
1543747312,1543747312,80,false
1543747312,1543747312,76,false
1543747312,1543747312,73,false
1543747312,1543747312,77,false
1543747312,1543747312,112,false
1543747312,1543747312,66,false
1543747312,1543747312,133,false
1543747312,1543747312,76,false
1543747312,1543747313,75,false
1543747313,1543747313,73,false
1543747313,1543747313,82,false
1543747313,1543747313,71,false
1543747313,1543747313,72,false
1543747313,1543747313,80,false
1543747313,1543747313,74,false
1543747313,1543747313,78,false
1543747313,1543747313,71,false
1543747313,1543747313,78,false
1543747313,1543747313,82,false
1543747313,1543747313,79,false
1543747313,1543747313,67,false
1543747313,1543747314,85,false
1543747314,1543747314,72,false
1543747314,1543747314,69,false
1543747314,1543747314,77,false
1543747314,1543747314,70,false
1543747314,1543747314,75,false
1543747314,1543747314,70,false
1543747314,1543747314,72,false
1543747314,1543747314,77,false
1543747314,1543747314,86,false
1543747314,1543747314,89,false
1543747314,1543747314,71,false
1543747314,1543747314,72,false
1543747314,1543747315,200,false
1543747315,1543747315,72,false
1543747315,1543747315,89,false
1543747315,1543747315,71,false
1543747315,1543747315,75,false
1543747315,1543747315,74,false
