timestamp,reqNum
1543747307,1
1543747309,5
1543747310,13
1543747311,11
1543747312,13
1543747313,13
1543747314,13
1543747315,11
1543747316,13
1543747317,14
1543747318,13
1543747319,12
1543747320,14
1543747321,13
1543747322,13
1543747323,13
1543747324,12
1543747325,12
1543747326,14
1543747327,14
1543747328,13
1543747329,14
1543747330,13
1543747331,9
1543747332,4
1543747333,4
1543747334,4
1543747335,5
1543747336,14
1543747337,12
1543747338,13
1543747339,13
1543747340,13
1543747341,13
1543747342,14
1543747343,13
1543747344,13
1543747345,13
1543747346,14
1543747347,14
1543747348,14
1543747349,14
1543747350,13
1543747351,13
1543747352,13
1543747353,13
1543747354,14
1543747355,13
1543747356,13
1543747357,13
1543747358,13
1543747359,13
1543747360,15
1543747361,14
1543747362,13
1543747363,13
1543747364,14
1543747365,14
1543747366,14
1543747367,12
1543747368,13
1543747369,13
1543747370,15
1543747371,12
1543747372,13
1543747373,13
1543747374,14
1543747375,13
1543747376,14
1543747377,13
1543747378,14
1543747379,13
1543747380,14
1543747381,14
1543747382,14
1543747383,14
1543747384,13
1543747385,14
1543747386,13
1543747387,12
1543747388,14
1543747389,13
1543747390,14
1543747391,10
1543747392,14
1543747393,13
1543747394,14
1543747395,13
1543747396,13
1543747397,14
1543747398,13
1543747399,13
1543747400,13
1543747401,14
1543747402,14
1543747403,13
1543747404,13
1543747405,12
1543747406,13
1543747407,13
1543747408,14
1543747409,13
1543747410,13
1543747411,12
1543747412,13
1543747413,13
1543747414,13
1543747415,13
1543747416,14
1543747417,14
1543747418,13
1543747419,14
1543747420,13
1543747421,14
1543747422,14
1543747423,14
1543747424,12
1543747425,12
1543747426,18
1543747427,14
1543747428,14
1543747429,31
1543747430,31
1543747431,24
1543747432,25
1543747433,30
1543747434,41
1543747435,35
1543747436,35
1543747437,28
1543747438,40
1543747439,40
1543747440,45
1543747441,52
1543747442,48
1543747443,41
1543747444,56
1543747445,57
1543747446,65
1543747447,59
1543747448,57
1543747449,59
1543747450,47
1543747451,55
1543747452,37
1543747453,63
1543747454,62
1543747455,59
1543747456,48
1543747457,61
1543747458,67
1543747459,64
1543747460,64
1543747461,62
1543747462,55
1543747463,59
1543747464,55
1543747465,64
1543747466,66
1543747467,66
1543747468,56
1543747469,59
1543747470,68
1543747471,65
1543747472,62
1543747473,63
1543747474,67
1543747475,46
1543747476,62
1543747477,53
1543747478,65
1543747479,69
1543747480,51
1543747481,46
1543747482,57
1543747483,42
1543747484,53
1543747485,63
1543747486,69
1543747487,64
1543747488,66
1543747489,59
1543747490,61
1543747491,67
1543747492,65
1543747493,57
1543747494,66
1543747495,64
1543747496,43
1543747497,63
1543747498,66
1543747499,67
1543747500,49
1543747501,50
1543747502,59
1543747503,59
1543747504,56
1543747505,47
1543747506,60
1543747507,62
1543747508,63
1543747509,45
1543747510,56
1543747511,51
1543747512,18
1543747513,21
1543747514,16
1543747515,30
1543747516,59
1543747517,52
1543747518,67
1543747519,65
1543747520,70
1543747521,39
1543747522,66
1543747523,60
1543747524,61
1543747525,64
1543747526,56
1543747527,61
1543747528,66
1543747529,53
1543747530,62
1543747531,54
1543747532,43
1543747533,61
1543747534,61
1543747535,61
1543747536,55
1543747537,59
1543747538,62
1543747539,64
1543747540,62
1543747541,56
1543747542,52
1543747543,59
1543747544,60
1543747545,58
1543747546,60
1543747547,60
1543747548,31
1543747549,66
1543747550,63
1543747551,62
1543747552,64
1543747553,48
1543747554,55
1543747555,60
1543747556,56
1543747557,62
1543747558,63
1543747559,56
1543747560,58
1543747561,60
1543747562,67
1543747563,64
1543747564,61
1543747565,61
1543747566,64
1543747567,65
1543747568,61
1543747569,60
1543747570,62
1543747571,63
1543747572,65
1543747573,55
1543747574,61
1543747575,67
1543747576,62
1543747577,59
1543747578,58
1543747579,59
1543747580,61
1543747581,61
1543747582,59
1543747583,58
1543747584,64
1543747585,68
1543747586,61
1543747587,62
1543747588,59
1543747589,67
1543747590,61
1543747591,62
1543747592,54
1543747593,59
1543747594,58
1543747595,62
1543747596,61
1543747597,60
1543747598,61
1543747599,60
1543747600,62
1543747601,64
1543747602,56
1543747603,56
1543747604,64
1543747605,62
1543747606,53
1543747607,48
1543747608,58
1543747609,65
1543747610,62
1543747611,59
1543747612,63
1543747613,65
1543747614,58
1543747615,53
1543747616,46
1543747617,52
1543747618,43
1543747619,54
1543747620,53
1543747621,58
1543747622,63
1543747623,65
1543747624,62
1543747625,62
1543747626,59
1543747627,60
1543747628,63
1543747629,61
1543747630,65
1543747631,60
1543747632,66
1543747633,58
1543747634,61
1543747635,58
1543747636,62
1543747637,61
1543747638,63
1543747639,62
1543747640,59
1543747641,61
1543747642,56
1543747643,52
1543747644,50
1543747645,38
1543747646,27
1543747647,13
1543747648,12
1543747649,11
1543747650,13
1543747651,13
1543747652,13
1543747653,13
1543747654,13
1543747655,65
1543747656,65
1543747657,62
1543747658,89
1543747659,111
1543747660,102
1543747661,111
1543747662,111
1543747663,94
1543747664,113
1543747665,96
1543747666,102
1543747667,110
1543747668,95
1543747669,102
1543747670,104
1543747671,97
1543747672,103
1543747673,108
1543747674,95
1543747675,111
1543747676,117
1543747677,84
1543747678,106
1543747679,112
1543747680,102
1543747681,112
1543747682,91
1543747683,107
1543747684,123
1543747685,100
1543747686,105
1543747687,100
1543747688,96
1543747689,107
1543747690,108
1543747691,87
1543747692,25
