timestamp,reqNum
1543810438,25
1543810440,32
1543810441,96
1543810442,103
1543810443,126
1543810444,165
1543810445,168
1543810446,181
1543810447,179
1543810448,182
1543810449,94
1543810450,168
1543810451,150
1543810452,165
1543810453,101
1543810454,169
1543810455,170
1543810456,167
1543810457,167
1543810458,192
1543810459,173
1543810460,170
1543810461,196
1543810462,159
1543810463,179
1543810464,203
1543810465,242
1543810466,240
1543810467,204
1543810468,219
1543810469,217
1543810470,234
1543810471,220
1543810472,228
1543810473,228
1543810474,237
1543810475,223
1543810476,209
1543810477,174
1543810478,194
1543810479,184
1543810480,197
1543810481,205
1543810482,236
1543810483,209
1543810484,189
1543810485,207
1543810486,181
1543810487,172
1543810488,204
1543810489,215
1543810490,171
1543810491,184
1543810492,213
1543810493,213
1543810494,199
1543810495,202
1543810496,189
1543810497,206
1543810498,213
1543810499,215
1543810500,170
1543810501,177
1543810502,198
1543810503,170
1543810504,209
1543810505,177
1543810506,170
1543810507,176
1543810508,199
1543810509,197
1543810510,209
1543810511,213
1543810512,210
1543810513,200
1543810514,215
1543810515,166
1543810516,203
1543810517,151
1543810518,185
1543810519,195
1543810520,179
1543810521,204
1543810522,160
1543810523,169
1543810524,140
1543810525,162
1543810526,153
1543810527,138
1543810528,144
1543810529,157
1543810530,158
1543810531,192
1543810532,205
1543810533,204
1543810534,221
1543810535,123
1543810536,202
1543810537,203
1543810538,164
1543810539,155
1543810540,182
1543810541,184
1543810542,232
1543810543,218
1543810544,193
1543810545,147
1543810546,177
1543810547,177
1543810548,219
1543810549,175
1543810550,213
1543810551,172
1543810552,192
1543810553,204
1543810554,212
1543810555,192
1543810556,199
1543810557,183
1543810558,195
1543810559,170
1543810560,140
1543810561,86
1543810562,56
1543810563,178
1543810564,311
1543810565,313
1543810566,224
1543810567,261
1543810568,266
1543810569,242
1543810570,250
1543810571,261
1543810572,202
1543810573,189
1543810574,293
1543810575,282
1543810576,278
1543810577,277
1543810578,273
1543810579,295
1543810580,341
1543810581,268
1543810582,187
1543810583,276
1543810584,283
1543810585,245
1543810586,288
1543810587,276
1543810588,173
1543810589,304
1543810590,208
1543810591,313
1543810592,240
1543810593,240
1543810594,256
1543810595,292
1543810596,284
1543810597,245
1543810598,296
1543810599,253
1543810600,264
1543810601,86
1543810602,233
1543810603,281
1543810604,246
1543810605,223
1543810606,273
1543810607,242
1543810608,257
1543810609,251
1543810610,262
1543810611,248
1543810612,297
1543810613,243
1543810614,219
1543810615,228
1543810616,211
1543810617,279
1543810618,266
1543810619,330
1543810620,254
1543810621,202
1543810622,303
1543810623,266
1543810624,270
1543810625,279
1543810626,144
1543810627,230
1543810628,276
